date,state,zhvi
2025-01-01,Michigan,241359.94219935613
2025-02-01,Michigan,242342.63163597908
2025-03-01,Michigan,242793.49563930908
2025-04-01,Michigan,242954.73452963747
2025-05-01,Michigan,243095.76679001615
2025-06-01,Michigan,243375.6713734993
2025-07-01,Michigan,243976.35531903215
2025-08-01,Michigan,244585.6157170844
2025-09-01,Michigan,245356.22492375385
2025-10-01,Michigan,246248.1335301835
2025-11-01,Michigan,247470.6140983154
2025-12-01,Michigan,248978.46915360828
2026-01-01,Michigan,250331.40890242884
2000-01-01,Minnesota,121294.8897630981
2000-02-01,Minnesota,121703.1728206182
2000-03-01,Minnesota,122083.03306656556
2000-04-01,Minnesota,122974.70837730536
2000-05-01,Minnesota,123952.89449790186
2000-06-01,Minnesota,125083.86297457862
2000-07-01,Minnesota,126327.89961802332
2000-08-01,Minnesota,128031.69379162844
2000-09-01,Minnesota,129793.06876412051
2000-10-01,Minnesota,131595.67780438322
2000-11-01,Minnesota,133095.74198040742
2000-12-01,Minnesota,134665.94551105614
2001-01-01,Minnesota,136081.70899405715
2001-02-01,Minnesota,137348.64323578103
2001-03-01,Minnesota,138606.99938156022
2001-04-01,Minnesota,139969.77304484733
2001-05-01,Minnesota,141362.3204000314
2001-06-01,Minnesota,142756.15766518583
2001-07-01,Minnesota,144217.96484674673
2001-08-01,Minnesota,145809.80132609056
2001-09-01,Minnesota,147508.82658931936
2001-10-01,Minnesota,149264.05113733283
2001-11-01,Minnesota,150934.51257138865
2001-12-01,Minnesota,152364.0518257037
2002-01-01,Minnesota,153551.06343164004
2002-02-01,Minnesota,154541.77935832043
2002-03-01,Minnesota,155455.35217072544
2002-04-01,Minnesota,156325.63045639763
2002-05-01,Minnesota,157453.4994496418
2002-06-01,Minnesota,158610.35474879743
2002-07-01,Minnesota,159870.42409021463
2002-08-01,Minnesota,161012.85445944918
2002-09-01,Minnesota,162200.19218289928
2002-10-01,Minnesota,163354.47036236632
2002-11-01,Minnesota,164538.2167776412
2002-12-01,Minnesota,165822.4142724881
2003-01-01,Minnesota,167114.2686603484
2003-02-01,Minnesota,168296.55970636467
2003-03-01,Minnesota,169372.27746087252
2003-04-01,Minnesota,170391.8667243808
2003-05-01,Minnesota,171546.6892620791
2003-06-01,Minnesota,172679.4989922054
2003-07-01,Minnesota,173900.42662589243
2003-08-01,Minnesota,175076.88727670474
2003-09-01,Minnesota,176341.1758678404
2003-10-01,Minnesota,177523.7320655079
2003-11-01,Minnesota,178708.51623839853
2003-12-01,Minnesota,179845.94146193893
2004-01-01,Minnesota,180926.00815958323
2004-02-01,Minnesota,182014.62965325848
2004-03-01,Minnesota,183080.69214870816
2004-04-01,Minnesota,184300.564527481
2004-05-01,Minnesota,185592.57165277575
2004-06-01,Minnesota,187024.0254324791
2004-07-01,Minnesota,188391.3395973585
2004-08-01,Minnesota,189622.35191887556
2004-09-01,Minnesota,190777.7846451144
2004-10-01,Minnesota,191835.37493158225
2004-11-01,Minnesota,192819.08926064827
2004-12-01,Minnesota,193790.10753328932
2005-01-01,Minnesota,194945.13287030836
2005-02-01,Minnesota,196211.3346087158
2005-03-01,Minnesota,197307.1450016538
2005-04-01,Minnesota,198476.54570281936
2005-05-01,Minnesota,199686.75558134777
2005-06-01,Minnesota,200908.68363750516
2005-07-01,Minnesota,201879.9709992319
2005-08-01,Minnesota,202587.8531663433
2005-09-01,Minnesota,203338.25884648305
2005-10-01,Minnesota,204064.27630482428
2005-11-01,Minnesota,204891.5987942108
2005-12-01,Minnesota,205567.21792646055
2006-01-01,Minnesota,206140.93373786696
2006-02-01,Minnesota,206612.59349897868
2006-03-01,Minnesota,206990.12300045183
2006-04-01,Minnesota,207347.4029170752
2006-05-01,Minnesota,207595.73274273655
2006-06-01,Minnesota,207857.8071785887
2006-07-01,Minnesota,207885.3499613657
2006-08-01,Minnesota,207760.2911402878
2006-09-01,Minnesota,207389.4146026854
2006-10-01,Minnesota,207092.31634585027
2006-11-01,Minnesota,206777.8957938055
2006-12-01,Minnesota,206659.79401574875
2007-01-01,Minnesota,206655.77533187775
2007-02-01,Minnesota,206736.12937434684
2007-03-01,Minnesota,206647.3514690393
2007-04-01,Minnesota,206369.7834622129
2007-05-01,Minnesota,205895.30086448605
2007-06-01,Minnesota,205278.51811132865
2007-07-01,Minnesota,204427.850230108
2007-08-01,Minnesota,203641.21154265245
2007-09-01,Minnesota,202860.76238854555
2007-10-01,Minnesota,202167.20292095936
2007-11-01,Minnesota,201222.51046184765
2007-12-01,Minnesota,200026.1280998539
2008-01-01,Minnesota,198644.25950159703
2008-02-01,Minnesota,197050.05010943604
2008-03-01,Minnesota,195503.99343286443
2008-04-01,Minnesota,194001.04743815135
2008-05-01,Minnesota,192664.5585373505
2008-06-01,Minnesota,191446.12134285845
2008-07-01,Minnesota,190126.81222726885
2008-08-01,Minnesota,188484.8066100753
2008-09-01,Minnesota,186611.6160631196
2008-10-01,Minnesota,184650.69815661456
2008-11-01,Minnesota,182850.9534951331
2008-12-01,Minnesota,181226.21013412147
2009-01-01,Minnesota,179693.2341246578
2009-02-01,Minnesota,178248.88252819763
2009-03-01,Minnesota,176581.26112394035
2009-04-01,Minnesota,175039.32762344912
2009-05-01,Minnesota,173817.6366657775
2009-06-01,Minnesota,173018.67820812404
2009-07-01,Minnesota,172451.11427466772
2009-08-01,Minnesota,171984.72458809562
2009-09-01,Minnesota,171404.1344323475
2009-10-01,Minnesota,170682.44333404762
2009-11-01,Minnesota,169939.81849741685
2009-12-01,Minnesota,169501.36181593605
2010-01-01,Minnesota,169296.47685931987
2010-02-01,Minnesota,169370.99962449117
2010-03-01,Minnesota,169805.08471213165
2010-04-01,Minnesota,170326.8198802366
2010-05-01,Minnesota,170794.93368332766
2010-06-01,Minnesota,170786.08803919327
2010-07-01,Minnesota,170412.48616494075
2010-08-01,Minnesota,169427.93112743247
2010-09-01,Minnesota,167991.91970363882
2010-10-01,Minnesota,166356.25551837633
2010-11-01,Minnesota,164843.73812042613
2010-12-01,Minnesota,163157.31499215763
2011-01-01,Minnesota,161557.28359491556
2011-02-01,Minnesota,159888.93925394528
2011-03-01,Minnesota,158664.69325135602
2011-04-01,Minnesota,157405.8969875734
2011-05-01,Minnesota,156172.0894884755
2011-06-01,Minnesota,154912.71593284016
2011-07-01,Minnesota,153795.58583272353
2011-08-01,Minnesota,152949.15127985744
2011-09-01,Minnesota,152197.2997677924
2011-10-01,Minnesota,151475.41938082475
2011-11-01,Minnesota,150684.3891862855
2011-12-01,Minnesota,149869.33001076008
2012-01-01,Minnesota,149224.00260496035
2012-02-01,Minnesota,149019.3838163596
2012-03-01,Minnesota,149366.0512943005
2012-04-01,Minnesota,149994.66947007575
2012-05-01,Minnesota,150778.33067795236
2012-06-01,Minnesota,151785.74630266652
2012-07-01,Minnesota,153075.25185857888
2012-08-01,Minnesota,154468.27387073924
2012-09-01,Minnesota,155935.71257614714
2012-10-01,Minnesota,157447.33209830525
2012-11-01,Minnesota,158809.3619410804
2012-12-01,Minnesota,160048.7277761899
2013-01-01,Minnesota,161198.49103233745
2013-02-01,Minnesota,162336.63520408797
2013-03-01,Minnesota,163475.17354442913
2013-04-01,Minnesota,164509.33471331903
2013-05-01,Minnesota,165695.06293655097
2013-06-01,Minnesota,167012.70799667665
2013-07-01,Minnesota,168482.66765874744
2013-08-01,Minnesota,170131.53557987078
2013-09-01,Minnesota,171718.22492355233
2013-10-01,Minnesota,173298.03182534626
2013-11-01,Minnesota,174502.48899299998
2013-12-01,Minnesota,175624.07447775351
2014-01-01,Minnesota,176606.9149519474
2014-02-01,Minnesota,177700.8015834964
2014-03-01,Minnesota,178811.8223569011
2014-04-01,Minnesota,179824.52226561875
2014-05-01,Minnesota,180747.71819547433
2014-06-01,Minnesota,181320.98891921513
2014-07-01,Minnesota,181770.97135136827
2014-08-01,Minnesota,182090.78944738736
2014-09-01,Minnesota,182428.16065159757
2014-10-01,Minnesota,182647.84031905385
2014-11-01,Minnesota,182962.5352380106
2014-12-01,Minnesota,183389.49509573635
2015-01-01,Minnesota,184131.2131839662
2015-02-01,Minnesota,185060.55984498988
2015-03-01,Minnesota,186136.6754987581
2015-04-01,Minnesota,187270.33992623832
2015-05-01,Minnesota,188369.5316589711
2015-06-01,Minnesota,189282.08373299055
2015-07-01,Minnesota,190077.32949943905
2015-08-01,Minnesota,190866.50133101377
2015-09-01,Minnesota,191778.81858387715
2015-10-01,Minnesota,192790.5349895438
2015-11-01,Minnesota,193825.9081837275
2015-12-01,Minnesota,195054.42687929483
2016-01-01,Minnesota,196499.9969785042
2016-02-01,Minnesota,197964.56574633552
2016-03-01,Minnesota,199200.63692402095
2016-04-01,Minnesota,200360.36150769968
2016-05-01,Minnesota,201268.13938385597
2016-06-01,Minnesota,202132.88064337336
2016-07-01,Minnesota,202670.3573538612
2016-08-01,Minnesota,203253.19366648793
2016-09-01,Minnesota,204015.552661365
2016-10-01,Minnesota,205022.36366456913
2016-11-01,Minnesota,206245.83451723144
2016-12-01,Minnesota,207594.63029071267
2017-01-01,Minnesota,209065.6280887635
2017-02-01,Minnesota,210646.46456258823
2017-03-01,Minnesota,212232.3436616281
2017-04-01,Minnesota,213967.9163089781
2017-05-01,Minnesota,215543.08730370612
2017-06-01,Minnesota,216866.31831231716
2017-07-01,Minnesota,217737.59823894795
2017-08-01,Minnesota,218327.5932204545
2017-09-01,Minnesota,218835.84828094215
2017-10-01,Minnesota,219498.4286041483
2017-11-01,Minnesota,220534.66745460813
2017-12-01,Minnesota,221940.3246452824
2018-01-01,Minnesota,223423.5901147947
2018-02-01,Minnesota,224988.25000261667
2018-03-01,Minnesota,226820.3864334584
2018-04-01,Minnesota,228675.27726138968
2018-05-01,Minnesota,230321.8086194664
2018-06-01,Minnesota,231294.4955418932
2018-07-01,Minnesota,232377.29042536125
2018-08-01,Minnesota,233295.05265922085
2018-09-01,Minnesota,234201.42864985656
2018-10-01,Minnesota,234649.37367282328
2018-11-01,Minnesota,235140.47578105272
2018-12-01,Minnesota,235848.2571395069
2019-01-01,Minnesota,236985.2199723126
2019-02-01,Minnesota,238578.91956605337
2019-03-01,Minnesota,240370.3257677723
2019-04-01,Minnesota,241904.05214794131
2019-05-01,Minnesota,242862.2965360064
2019-06-01,Minnesota,243547.4396481804
2019-07-01,Minnesota,244029.32587268608
2019-08-01,Minnesota,244493.87005364915
2019-09-01,Minnesota,244757.25585490777
2019-10-01,Minnesota,245287.6513895219
2019-11-01,Minnesota,246235.3093729067
2019-12-01,Minnesota,247524.0007668793
2020-01-01,Minnesota,249065.31411320795
2020-02-01,Minnesota,250780.0055536175
2020-03-01,Minnesota,252655.3550830266
2020-04-01,Minnesota,254330.7532798109
2020-05-01,Minnesota,255198.3414454226
2020-06-01,Minnesota,255405.95855576868
2020-07-01,Minnesota,255428.1152377109
2020-08-01,Minnesota,256214.6332921335
2020-09-01,Minnesota,258260.4613585704
2020-10-01,Minnesota,261246.90826974428
2020-11-01,Minnesota,264735.8364320944
2020-12-01,Minnesota,268179.12197669485
2021-01-01,Minnesota,271343.0885555306
2021-02-01,Minnesota,274558.41614968685
2021-03-01,Minnesota,277764.50728536997
2021-04-01,Minnesota,281334.38869081467
2021-05-01,Minnesota,285363.1034067169
2021-06-01,Minnesota,289758.4740283151
2021-07-01,Minnesota,293590.86733963777
2021-08-01,Minnesota,295713.5919212601
2021-09-01,Minnesota,296232.7592698505
2021-10-01,Minnesota,296295.0657651997
2021-11-01,Minnesota,297078.68872303417
2021-12-01,Minnesota,298480.0777501279
2022-01-01,Minnesota,301125.7554289521
2022-02-01,Minnesota,304567.70225206047
2022-03-01,Minnesota,308876.94115388236
2022-04-01,Minnesota,313244.1573895909
2022-05-01,Minnesota,317014.78418206377
2022-06-01,Minnesota,319833.4432042011
2022-07-01,Minnesota,320378.06418693793
2022-08-01,Minnesota,319109.3016864785
2022-09-01,Minnesota,316757.91440205247
2022-10-01,Minnesota,315142.9363985139
2022-11-01,Minnesota,314135.436421665
2022-12-01,Minnesota,313294.98925501766
2023-01-01,Minnesota,312391.8423056422
2023-02-01,Minnesota,311909.43878194626
2023-03-01,Minnesota,312162.40793221403
2023-04-01,Minnesota,313096.3859304399
2023-05-01,Minnesota,314430.88458119996
2023-06-01,Minnesota,315974.9771314624
2023-07-01,Minnesota,317275.744168107
2023-08-01,Minnesota,318337.9941946732
2023-09-01,Minnesota,319082.2212555834
2023-10-01,Minnesota,319222.0231586755
2023-11-01,Minnesota,319135.90234267403
2023-12-01,Minnesota,318749.45872090035
2024-01-01,Minnesota,318497.57189999736
2024-02-01,Minnesota,318717.3699692844
2024-03-01,Minnesota,319851.93989182526
2024-04-01,Minnesota,321255.23565041786
2024-05-01,Minnesota,322028.70998639875
2024-06-01,Minnesota,321861.43076864234
2024-07-01,Minnesota,321520.6017162886
2024-08-01,Minnesota,321693.8817468305
2024-09-01,Minnesota,322310.4797738264
2024-10-01,Minnesota,323455.2088627471
2024-11-01,Minnesota,324601.6248928543
2024-12-01,Minnesota,326262.0653786864
2025-01-01,Minnesota,327666.945067846
2025-02-01,Minnesota,328706.4614710563
2025-03-01,Minnesota,328599.8658878225
2025-04-01,Minnesota,328179.0544713962
2025-05-01,Minnesota,327708.9661088845
2025-06-01,Minnesota,327702.9036653887
2025-07-01,Minnesota,328345.21210623323
2025-08-01,Minnesota,329267.85267133417
2025-09-01,Minnesota,330444.28918265854
2025-10-01,Minnesota,331534.174441268
2025-11-01,Minnesota,332711.2408489282
2025-12-01,Minnesota,334122.8958976011
2026-01-01,Minnesota,335399.77885272313
2000-01-01,Mississippi,88083.37632819518
2000-02-01,Mississippi,88035.06863252836
2000-03-01,Mississippi,88032.96705565852
2000-04-01,Mississippi,88096.47051298498
2000-05-01,Mississippi,88405.48993515065
2000-06-01,Mississippi,88847.61100674554
2000-07-01,Mississippi,89255.92218105758
2000-08-01,Mississippi,89644.8085018277
2000-09-01,Mississippi,89991.23524097643
2000-10-01,Mississippi,90471.8860071612
2000-11-01,Mississippi,90982.20014085334
2000-12-01,Mississippi,91632.54974332447
2001-01-01,Mississippi,92224.49788183626
2001-02-01,Mississippi,92580.4091755002
2001-03-01,Mississippi,92798.33623495876
2001-04-01,Mississippi,92980.87510847433
2001-05-01,Mississippi,93308.91901871852
2001-06-01,Mississippi,93657.0871675646
2001-07-01,Mississippi,93946.17553688942
2001-08-01,Mississippi,94274.52430154996
2001-09-01,Mississippi,94576.62623124124
2001-10-01,Mississippi,95044.19717325394
2001-11-01,Mississippi,95394.79874731718
2001-12-01,Mississippi,95671.18519483197
2002-01-01,Mississippi,95808.09181851915
2002-02-01,Mississippi,95854.37645263814
2002-03-01,Mississippi,95894.61977966114
2002-04-01,Mississippi,95853.18533170584
2002-05-01,Mississippi,95961.31581825396
2002-06-01,Mississippi,96145.28711489764
2002-07-01,Mississippi,96466.11243710024
2002-08-01,Mississippi,96756.37918165802
2002-09-01,Mississippi,97095.27944051183
2002-10-01,Mississippi,97500.20265013992
2002-11-01,Mississippi,97873.623105723
2002-12-01,Mississippi,98177.47556686512
2003-01-01,Mississippi,98333.63390972692
2003-02-01,Mississippi,98468.0396490456
2003-03-01,Mississippi,98662.5067182305
2003-04-01,Mississippi,98940.10491989584
2003-05-01,Mississippi,99221.89530040888
2003-06-01,Mississippi,99464.03537566114
2003-07-01,Mississippi,99572.08214679734
2003-08-01,Mississippi,99793.22674663313
2003-09-01,Mississippi,100034.01816216082
2003-10-01,Mississippi,100436.57310717156
2003-11-01,Mississippi,100723.37571598373
2003-12-01,Mississippi,100938.8518125359
2004-01-01,Mississippi,101113.3426773098
2004-02-01,Mississippi,101322.55867743616
2004-03-01,Mississippi,101605.3469835074
2004-04-01,Mississippi,101880.4443843676
2004-05-01,Mississippi,102163.61657895568
2004-06-01,Mississippi,102424.91712616144
2004-07-01,Mississippi,102732.35086352046
2004-08-01,Mississippi,103129.75399558284
2004-09-01,Mississippi,103657.69137615988
2004-10-01,Mississippi,104279.0258811114
2004-11-01,Mississippi,104798.28386383037
2004-12-01,Mississippi,105170.12231993722
2005-01-01,Mississippi,105388.62730504334
2005-02-01,Mississippi,105703.02117994754
2005-03-01,Mississippi,106125.7148147578
2005-04-01,Mississippi,106663.46539666144
2005-05-01,Mississippi,107166.87394833512
2005-06-01,Mississippi,107798.6663152744
2005-07-01,Mississippi,108376.30630052443
2005-08-01,Mississippi,109138.7523590394
2005-09-01,Mississippi,109933.3028588424
2005-10-01,Mississippi,110962.1949547262
2005-11-01,Mississippi,111842.5284450312
2005-12-01,Mississippi,112450.37032715946
2006-01-01,Mississippi,112889.7279080578
2006-02-01,Mississippi,113447.2371866576
2006-03-01,Mississippi,114275.12670331592
2006-04-01,Mississippi,115296.60558993778
2006-05-01,Mississippi,116102.86842371448
2006-06-01,Mississippi,116895.94022643164
2006-07-01,Mississippi,117455.47297311334
2006-08-01,Mississippi,118295.22641971514
2006-09-01,Mississippi,119178.86670676562
2006-10-01,Mississippi,120269.6093905829
2006-11-01,Mississippi,121170.87468201632
2006-12-01,Mississippi,121875.91163330506
2007-01-01,Mississippi,122395.71864738905
2007-02-01,Mississippi,122748.5709990193
2007-03-01,Mississippi,122980.70833283674
2007-04-01,Mississippi,123192.86896439373
2007-05-01,Mississippi,123586.70827563608
2007-06-01,Mississippi,123927.4316279923
2007-07-01,Mississippi,124103.05832993716
2007-08-01,Mississippi,124252.7732337633
2007-09-01,Mississippi,124447.26283054582
2007-10-01,Mississippi,124698.57204619164
2007-11-01,Mississippi,124831.00039730628
2007-12-01,Mississippi,124754.7277139936
2008-01-01,Mississippi,124718.69753269204
2008-02-01,Mississippi,124589.91491184394
2008-03-01,Mississippi,124504.60454803794
2008-04-01,Mississippi,124179.2046777996
2008-05-01,Mississippi,123608.88165354686
2008-06-01,Mississippi,122972.85376036254
2008-07-01,Mississippi,122301.40426324896
2008-08-01,Mississippi,121771.4453484328
2008-09-01,Mississippi,121257.18495974128
2008-10-01,Mississippi,120857.9153618813
2008-11-01,Mississippi,120590.64635696268
2008-12-01,Mississippi,120409.14564111328
2009-01-01,Mississippi,120126.4523669962
2009-02-01,Mississippi,119809.83847937336
2009-03-01,Mississippi,119544.80812291334
2009-04-01,Mississippi,119364.92268244523
2009-05-01,Mississippi,119153.2716805769
2009-06-01,Mississippi,118865.27093888933
2009-07-01,Mississippi,118602.18499452442
2009-08-01,Mississippi,118267.03340685698
2009-09-01,Mississippi,117895.191461806
2009-10-01,Mississippi,117465.56487891056
2009-11-01,Mississippi,117108.18972625036
2009-12-01,Mississippi,116828.40127303598
2010-01-01,Mississippi,116668.79941141357
2010-02-01,Mississippi,116596.36331831165
2010-03-01,Mississippi,116513.4515913556
2010-04-01,Mississippi,116379.4017473696
2010-05-01,Mississippi,116185.58048239772
2010-06-01,Mississippi,115981.74494087674
2010-07-01,Mississippi,115674.16863756784
2010-08-01,Mississippi,115280.77468123706
2010-09-01,Mississippi,114788.64128681675
2010-10-01,Mississippi,114267.98708784836
2010-11-01,Mississippi,113840.91553110792
2010-12-01,Mississippi,113644.44117460144
2011-01-01,Mississippi,113601.10166569696
2011-02-01,Mississippi,113551.4450348091
2011-03-01,Mississippi,113439.5252241818
2011-04-01,Mississippi,113257.9765701814
2011-05-01,Mississippi,113130.9308612518
2011-06-01,Mississippi,112961.16444570002
2011-07-01,Mississippi,112959.2589691733
2011-08-01,Mississippi,112902.83636417068
2011-09-01,Mississippi,112824.9529264222
2011-10-01,Mississippi,112569.3760452698
2011-11-01,Mississippi,112369.3538337272
2011-12-01,Mississippi,112238.47535178608
2012-01-01,Mississippi,112153.8228068019
2012-02-01,Mississippi,112100.63654633284
2012-03-01,Mississippi,111958.54128878113
2012-04-01,Mississippi,111893.61333944688
2012-05-01,Mississippi,112184.66900918278
2012-06-01,Mississippi,112645.63182821404
2012-07-01,Mississippi,113147.4626948161
2012-08-01,Mississippi,112967.44915403538
2012-09-01,Mississippi,112784.81811427488
2012-10-01,Mississippi,112377.45640197984
2012-11-01,Mississippi,112418.93475090706
2012-12-01,Mississippi,112786.47288089816
2013-01-01,Mississippi,113244.5380035439
2013-02-01,Mississippi,113238.89729415516
2013-03-01,Mississippi,112767.0270174115
2013-04-01,Mississippi,112331.45312127587
2013-05-01,Mississippi,111988.0869543454
2013-06-01,Mississippi,112008.42190688272
2013-07-01,Mississippi,111962.879558755
2013-08-01,Mississippi,112322.98706861195
2013-09-01,Mississippi,112406.78447188452
2013-10-01,Mississippi,112781.17283982829
2013-11-01,Mississippi,112931.55890478974
2013-12-01,Mississippi,113173.22711270944
2014-01-01,Mississippi,113404.67922248913
2014-02-01,Mississippi,113816.46333495714
2014-03-01,Mississippi,114130.69642343951
2014-04-01,Mississippi,114440.290330121
2014-05-01,Mississippi,114893.22271814472
2014-06-01,Mississippi,115534.02268207756
2014-07-01,Mississippi,116408.28046730698
2014-08-01,Mississippi,117377.14599102584
2014-09-01,Mississippi,118249.1738270322
2014-10-01,Mississippi,118848.75167607029
2014-11-01,Mississippi,119395.82117908708
2014-12-01,Mississippi,120071.74748968148
2015-01-01,Mississippi,120842.7520110234
2015-02-01,Mississippi,121505.72448497672
2015-03-01,Mississippi,122242.1814587732
2015-04-01,Mississippi,123090.2614582504
2015-05-01,Mississippi,124141.52530611987
2015-06-01,Mississippi,125059.84638878948
2015-07-01,Mississippi,126024.55898058217
2015-08-01,Mississippi,127022.77943195633
2015-09-01,Mississippi,128128.261693544
2015-10-01,Mississippi,128981.27159731775
2015-11-01,Mississippi,129267.63497896424
2015-12-01,Mississippi,129352.49662167917
2016-01-01,Mississippi,129591.48870085608
2016-02-01,Mississippi,130094.56908550988
2016-03-01,Mississippi,130303.87276817508
2016-04-01,Mississippi,130376.2829288982
2016-05-01,Mississippi,130485.75976763428
2016-06-01,Mississippi,130892.61582649818
2016-07-01,Mississippi,131237.27718009768
2016-08-01,Mississippi,131478.50983615045
2016-09-01,Mississippi,131687.0511081436
2016-10-01,Mississippi,131775.30512961178
2016-11-01,Mississippi,131839.11953351682
2016-12-01,Mississippi,131862.16855893267
2017-01-01,Mississippi,131995.70192181083
2017-02-01,Mississippi,132241.29932527567
2017-03-01,Mississippi,132468.43961394165
2017-04-01,Mississippi,132669.77016130136
2017-05-01,Mississippi,132603.69247338735
2017-06-01,Mississippi,132499.14531330843
2017-07-01,Mississippi,132487.40258811705
2017-08-01,Mississippi,132747.48170499483
2017-09-01,Mississippi,133144.48298520336
2017-10-01,Mississippi,133575.15184834745
2017-11-01,Mississippi,133825.9006441927
2017-12-01,Mississippi,133917.80201999514
2018-01-01,Mississippi,134087.6791975944
2018-02-01,Mississippi,134479.69396168125
2018-03-01,Mississippi,135447.44024701914
2018-04-01,Mississippi,136213.63210477817
2018-05-01,Mississippi,136667.68572731645
2018-06-01,Mississippi,136443.2269453814
2018-07-01,Mississippi,136102.6529368876
2018-08-01,Mississippi,135854.38153993382
2018-09-01,Mississippi,135998.46584627684
2018-10-01,Mississippi,136253.42806925403
2018-11-01,Mississippi,136952.7764118615
2018-12-01,Mississippi,137558.0613083017
2019-01-01,Mississippi,138102.121865415
2019-02-01,Mississippi,138432.33895069768
2019-03-01,Mississippi,139020.2279608127
2019-04-01,Mississippi,139729.58144618853
2019-05-01,Mississippi,140419.97873151372
2019-06-01,Mississippi,141058.18455290495
2019-07-01,Mississippi,141620.32987710487
2019-08-01,Mississippi,141976.54080233673
2019-09-01,Mississippi,141947.3546413066
2019-10-01,Mississippi,142149.00464419823
2019-11-01,Mississippi,142483.01663072527
2019-12-01,Mississippi,143033.6591768775
2020-01-01,Mississippi,143195.6430498718
2020-02-01,Mississippi,143489.41730195188
2020-03-01,Mississippi,144177.81678551485
2020-04-01,Mississippi,145131.13502583606
2020-05-01,Mississippi,145890.07426158476
2020-06-01,Mississippi,146165.20318349553
2020-07-01,Mississippi,146941.96631668415
2020-08-01,Mississippi,148287.48639878855
2020-09-01,Mississippi,150267.6752569815
2020-10-01,Mississippi,151777.7231206465
2020-11-01,Mississippi,153001.42017419633
2020-12-01,Mississippi,153853.16102816098
2021-01-01,Mississippi,154921.78397843285
2021-02-01,Mississippi,156257.63816864544
2021-03-01,Mississippi,157845.9815177803
2021-04-01,Mississippi,159676.90804696025
2021-05-01,Mississippi,161686.21605774527
2021-06-01,Mississippi,163902.63451571006
2021-07-01,Mississippi,166153.54712740367
2021-08-01,Mississippi,168121.01232194444
2021-09-01,Mississippi,169508.1602178703
2021-10-01,Mississippi,170998.16964987127
2021-11-01,Mississippi,173122.94783754807
2021-12-01,Mississippi,175396.1834482825
2022-01-01,Mississippi,177228.6563157929
2022-02-01,Mississippi,178140.19865633748
2022-03-01,Mississippi,178910.85811634784
2022-04-01,Mississippi,179749.29009986646
2022-05-01,Mississippi,180715.22017589945
2022-06-01,Mississippi,182289.8152867403
2022-07-01,Mississippi,183668.3311901017
2022-08-01,Mississippi,184505.0443756737
2022-09-01,Mississippi,184264.69512687612
2022-10-01,Mississippi,183425.8118002472
2022-11-01,Mississippi,182423.53183012296
2022-12-01,Mississippi,181391.98781783765
2023-01-01,Mississippi,180094.42164452
2023-02-01,Mississippi,178846.8424312705
2023-03-01,Mississippi,177864.24050038285
2023-04-01,Mississippi,178221.58826411705
2023-05-01,Mississippi,179401.42560163248
2023-06-01,Mississippi,180621.1834267193
2023-07-01,Mississippi,181350.5922339488
2023-08-01,Mississippi,181595.16619336163
2023-09-01,Mississippi,181701.39261044015
2023-10-01,Mississippi,181527.0721723085
2023-11-01,Mississippi,180868.92078342405
2023-12-01,Mississippi,180403.88759213607
2024-01-01,Mississippi,180088.03012815668
2024-02-01,Mississippi,180417.03681818876
2024-03-01,Mississippi,181459.47008676737
2024-04-01,Mississippi,182887.75581350236
2024-05-01,Mississippi,183979.15139828587
2024-06-01,Mississippi,184236.86466686917
2024-07-01,Mississippi,183838.5987117116
2024-08-01,Mississippi,183273.37856827505
2024-09-01,Mississippi,182801.1161329194
2024-10-01,Mississippi,183050.0560359136
2024-11-01,Mississippi,183895.45799792255
2024-12-01,Mississippi,185141.7780672666
2025-01-01,Mississippi,186230.66918512815
2025-02-01,Mississippi,187355.5826197014
2025-03-01,Mississippi,187935.1342856883
2025-04-01,Mississippi,187723.2646562798
2025-05-01,Mississippi,187009.82453189665
2025-06-01,Mississippi,186077.7041275068
2025-07-01,Mississippi,185491.64034355216
2025-08-01,Mississippi,184946.02350593693
2025-09-01,Mississippi,184606.22642481
2025-10-01,Mississippi,184343.40791141288
2025-11-01,Mississippi,184535.3726962078
2025-12-01,Mississippi,185141.3075112343
2026-01-01,Mississippi,186294.73869331417
2000-01-01,Missouri,95214.39992272091
2000-02-01,Missouri,95325.99853555152
2000-03-01,Missouri,95493.07977420471
2000-04-01,Missouri,95874.9899844678
2000-05-01,Missouri,96368.3072882342
2000-06-01,Missouri,96913.45411372696
2000-07-01,Missouri,97506.13030174655
2000-08-01,Missouri,98145.22313362193
2000-09-01,Missouri,98788.70439590832
2000-10-01,Missouri,99472.76152061309
2000-11-01,Missouri,100215.34512497006
2000-12-01,Missouri,100916.4555985396
2001-01-01,Missouri,101439.51548381535
2001-02-01,Missouri,101801.32011193509
2001-03-01,Missouri,102201.808480152
2001-04-01,Missouri,102717.03587339008
2001-05-01,Missouri,103328.55129463732
2001-06-01,Missouri,103997.1926374918
2001-07-01,Missouri,104680.33084037248
2001-08-01,Missouri,105306.96874192488
2001-09-01,Missouri,105909.22586877352
2001-10-01,Missouri,106538.31403738364
2001-11-01,Missouri,107208.59443273308
2001-12-01,Missouri,107888.94287225977
2002-01-01,Missouri,108509.4089584213
2002-02-01,Missouri,109099.77906193938
2002-03-01,Missouri,109608.5564918704
2002-04-01,Missouri,110093.73278678989
2002-05-01,Missouri,110600.9964389102
2002-06-01,Missouri,111185.87754294254
